"time_series","sub_time_series","index","mean_value","theil_index","norm_sum_theil_index","norm_prod_theil_index"
"^N225","volatility log-return",14117,63339.6301268626,8.60728371666184e-08,5.34710744464463,1.60970836423537e-08
"^N225","absolute log-return",14116,122.170931788045,1.95575267331167e-07,5.3518579379008,3.65434326645985e-08
"^N225","original",14116,187188683.185833,3.64755114286672e-05,5.35182165796464,6.81548548540768e-06
"^N225","volatility log-return",14116,63334.8361765816,8.6064843604451e-08,5.35185804741122,1.60813013831798e-08
"^N225","absolute log-return",14115,122.161924605208,1.9554407032789e-07,5.35658607912794,3.65053525325443e-08
"^N225","original",14115,187174415.391077,3.68248488793066e-05,5.35654944982313,6.87468603902238e-06
"^N225","volatility log-return",14115,63330.0484453083,8.59819113746219e-08,5.3565861886901,1.6051624479788e-08
"^N225","absolute log-return",14114,122.152949842226,1.95081066600177e-07,5.36129197062836,3.63869493716285e-08
"^N225","original",14114,187160146.487818,3.71759202014876e-05,5.36125498978922,6.93413435650141e-06
"^N225","volatility log-return",14114,63325.2674043267,8.57873047387082e-08,5.36129207992212,1.60012366584682e-08
"^N225","absolute log-return",14113,122.14394975425,1.95028867802931e-07,5.36597581999298,3.63454602213939e-08
"^N225","original",14113,187145877.199211,3.7528649409712e-05,5.36593848637244,6.99381609322367e-06
"^N225","volatility log-return",14113,63320.479802158,8.57667984726661e-08,5.36597592925505,1.59834479752733e-08
"^N225","absolute log-return",14112,122.134893427842,1.95030217840549e-07,5.37063783309744,3.6314161710232e-08
"^N225","original",14112,187131607.165803,3.78830757573381e-05,5.37060014505191,7.05373841225807e-06
"^N225","volatility log-return",14112,63315.6757319421,8.56882881712535e-08,5.37063794243937,1.59549550207029e-08
"^N225","absolute log-return",14111,122.125840437063,1.95069872778566e-07,5.37527821261429,3.62901896392391e-08
"^N225","original",14111,187117339.052381,3.82389741211687e-05,5.37524016871004,7.1138592684808e-06
"^N225","volatility log-return",14111,63310.8697793059,8.56434989797508e-08,5.37527832204067,1.59328489585433e-08
"^N225","absolute log-return",14110,122.116821541675,1.94862947995892e-07,5.37989715867751,3.62205698715895e-08
"^N225","original",14110,187103073.597792,3.85962771548954e-05,5.3798587572633,7.17416608878152e-06
"^N225","volatility log-return",14110,63306.072156444,8.55073102780035e-08,5.37989726803315,1.5893855339402e-08
"^N225","absolute log-return",14109,122.10777451015,1.95165850460234e-07,5.38449486762324,3.62458964460711e-08
"^N225","original",14109,187088810.563151,3.8955026609122e-05,5.38445610776248,7.23466660380665e-06
"^N225","volatility log-return",14109,63301.2680464397,8.55358881635721e-08,5.3844949772532,1.58855913444307e-08
"^N225","absolute log-return",14108,122.098731465926,1.95339097768602e-07,5.3890715344774,3.62472625272059e-08
"^N225","original",14108,187074549.546768,3.93152483699108e-05,5.38903241456813,7.29536557333028e-06
"^N225","volatility log-return",14108,63296.4614550688,8.56051075587877e-08,5.38907164421139,1.58849449127118e-08
"^N225","absolute log-return",14107,122.089645694003,1.95633408406249e-07,5.39362735071895,3.62712120414309e-08
"^N225","original",14107,187060289.260853,3.96770318892603e-05,5.39358786932047,7.35627952584403e-06
"^N225","volatility log-return",14107,63291.6412659093,8.57316839777784e-08,5.39362746062068,1.58949952033224e-08
"^N225","absolute log-return",14106,122.080540687681,1.95959475545979e-07,5.39816250555828,3.63011428853159e-08
"^N225","original",14106,187046030.822824,4.00402758219764e-05,5.39812266124193,7.41738958900194e-06
"^N225","volatility log-return",14106,63286.8128138566,8.58845157463861e-08,5.39816261563324,1.5909953162812e-08
"^N225","absolute log-return",14105,122.071417032883,1.96255997968002e-07,5.40267718561628,3.63256926327869e-08
"^N225","original",14105,187031775.701759,4.04048552773833e-05,5.402636977017,7.47867259536069e-06
"^N225","volatility log-return",14105,63281.979920968,8.59598965015267e-08,5.40267729591238,1.59106106890539e-08
"^N225","absolute log-return",14104,122.062232048684,1.97048290472216e-07,5.40717157441183,3.64420252954174e-08
"^N225","original",14104,187017521.432591,4.07709539317062e-05,5.40713100050619,7.54016252024793e-06
"^N225","volatility log-return",14104,63277.1301292514,8.62381683573522e-08,5.40717168522195,1.5948849417459e-08
"^N225","absolute log-return",14103,122.053005955079,1.98280219527996e-07,5.41164585357482,3.66395395463879e-08
"^N225","original",14103,187003269.271584,4.11384918603712e-05,5.41160491336318,7.60184451573094e-06
"^N225","volatility log-return",14103,63272.270580222,8.66832788961624e-08,5.41164596517176,1.60179136006961e-08
"^N225","absolute log-return",14102,122.043639377247,2.01522445189686e-07,5.41610020068198,3.7208033497249e-08
"^N225","original",14102,186989019.963961,4.15074526054256e-05,5.41605889475181,7.66371550064537e-06
"^N225","volatility log-return",14102,63267.3861680565,8.7633407110556e-08,5.41610031457101,1.61801666518014e-08
"^N225","absolute log-return",14101,122.034127470526,2.06061578735053e-07,5.42053479321071,3.80149890670786e-08
"^N225","original",14101,186974773.849545,4.18777821159891e-05,5.42049312149017,7.72576546809702e-06
"^N225","volatility log-return",14101,63262.4674328553,8.89245257215653e-08,5.42053491034776,1.6405119740672e-08
"^N225","absolute log-return",14100,122.024592937325,2.10682669066881e-07,5.42494980679873,3.88358728445378e-08
"^N225","original",14100,186960533.839658,4.22492260222999e-05,5.42490776825538,7.78794751770167e-06
"^N225","volatility log-return",14100,63257.5407716102,9.02768918811631e-08,5.42494992720451,1.66410550494021e-08
"^N225","absolute log-return",14099,122.01504384299,2.15522561924111e-07,5.42934541343188,3.9695863305283e-08
"^N225","original",14099,186946297.936347,4.26219752996607e-05,5.42930300697914,7.85029692572154e-06
"^N225","volatility log-return",14099,63252.6131479978,9.17224435543062e-08,5.429345537232,1.68938302739753e-08
"^N225","absolute log-return",14098,122.005536887524,2.19553076579799e-07,5.43372178400116,4.04056513079226e-08
"^N225","original",14098,186932066.267826,4.29960150330488e-05,5.43367900753921,7.91281096179097e-06
"^N225","volatility log-return",14098,63247.6959811062,9.29446275029104e-08,5.43372191060961,1.71051495534948e-08
"^N225","absolute log-return",14097,121.995984403993,2.23737080159771e-07,5.43807908518612,4.11426659027658e-08
"^N225","original",14097,186917838.094728,4.33714049752179e-05,5.43803593751822,7.9755006338453e-06
"^N225","volatility log-return",14097,63242.7689395401,9.41390087526709e-08,5.43807921478419,1.73110768351982e-08
"^N225","absolute log-return",14096,121.986459800903,2.27271079744258e-07,5.44241748325071,4.17592128779231e-08
"^N225","original",14096,186903610.375983,4.37484031153523e-05,5.44237396211868,8.03841333802325e-06
"^N225","volatility log-return",14096,63237.8474938882,9.5183648368762e-08,5.44241761533814,1.74892214143622e-08
"^N225","absolute log-return",14095,121.976964946511,2.30469180979938e-07,5.44673714119713,4.23132538350075e-08
"^N225","original",14095,186889383.838696,4.41269361428844e-05,5.44669324473017,8.10153549396944e-06
"^N225","volatility log-return",14095,63232.9353288726,9.61476705325196e-08,5.44673727551864,1.76523419382538e-08
"^N225","absolute log-return",14094,121.9674433057,2.3381391708573e-07,5.45103821975178,4.28934631588931e-08
"^N225","original",14094,186875158.295204,4.45070134216257e-05,5.45099394655228,8.1648687311153e-06
"^N225","volatility log-return",14094,63228.0139471635,9.71709346571724e-08,5.45103835639477,1.78261326690164e-08
"^N225","absolute log-return",14093,121.957940799194,2.36650827718277e-07,5.45532087870687,4.33798162773705e-08
"^N225","original",14093,186860935.720156,4.48884653228349e-05,5.45527622689238,8.22838186307051e-06
"^N225","volatility log-return",14093,63223.0961724982,9.80065198924579e-08,5.45532101735118,1.79653072330705e-08
"^N225","absolute log-return",14092,121.948494180896,2.38805891293746e-07,5.45958527533827,4.37406632197758e-08
"^N225","original",14092,186846714.752005,4.52714141420957e-05,5.45954024273002,8.29209727090289e-06
"^N225","volatility log-return",14092,63218.1953233082,9.86278609358249e-08,5.4595854155163,1.80650821715878e-08
"^N225","absolute log-return",14091,121.939038819366,2.40747864923652e-07,5.46383156427775,4.40620929623443e-08
"^N225","original",14091,186832495.843969,4.56558223460612e-05,5.46378614920326,8.35600801328972e-06
"^N225","volatility log-return",14091,63213.2932648274,9.9148258629269e-08,5.46383170587735,1.8146286739294e-08
"^N225","absolute log-return",14090,121.929566934445,2.42689085495652e-07,5.46805989844605,4.43830315014187e-08
"^N225","original",14090,186818276.761951,4.60418828759618e-05,5.46801409925226,8.42014931942643e-06
"^N225","volatility log-return",14090,63208.3845389627,9.9648974035657e-08,5.46806004148616,1.82238255365952e-08
"^N225","absolute log-return",14089,121.920076073315,2.44403580379265e-07,5.47227042926789,4.46621877742916e-08
"^N225","original",14089,186804055.561502,4.64297596415467e-05,5.47222424391183,8.48455100456423e-06
"^N225","volatility log-return",14089,63203.4676658532,1.00166000384858e-07,5.47227057350547,1.83042847033833e-08
"^N225","absolute log-return",14088,121.9105585751,2.4704949041217e-07,5.47646330488202,4.51111356935877e-08
"^N225","original",14088,186789833.573526,4.68193180695957e-05,5.47641673261344,8.54918829014809e-06
"^N225","volatility log-return",14088,63198.5414709689,1.00933522547456e-07,5.47646345099799,1.8430419848564e-08
"^N225","absolute log-return",14087,121.901076770387,2.48984567522815e-07,5.48063867435742,4.54298433093981e-08
"^N225","original",14087,186775611.756618,4.7210469926298e-05,5.48059171287206,8.61404492918317e-06
"^N225","volatility log-return",14087,63193.6244430799,1.01472827988918e-07,5.48063882186916,1.85147807414836e-08
"^N225","absolute log-return",14086,121.891628460805,2.5059163359515e-07,5.48479668289902,4.56884068150299e-08
"^N225","original",14086,186761396.760967,4.76036713931993e-05,5.48474932981926,8.67920398338307e-06
"^N225","volatility log-return",14086,63188.7242532538,1.01748144784941e-07,5.48479683174251,1.8550941086562e-08
"^N225","absolute log-return",14085,121.882246233753,2.51431087391504e-07,5.4889374747256,4.58068755623421e-08
"^N225","original",14085,186747187.28929,4.79990311247207e-05,5.48888972712556,8.7446849498745e-06
"^N225","volatility log-return",14085,63183.8519061573,1.01647640124462e-07,5.48893762450905,1.8518636063236e-08
"^N225","absolute log-return",14084,121.872855623634,2.52514564910746e-07,5.49306119082598,4.59697324552739e-08
"^N225","original",14084,186732977.063759,4.83960471608013e-05,5.49301304729339,8.81039610788874e-06
"^N225","volatility log-return",14084,63178.9743199616,1.01637499957803e-07,5.49306134170305,1.85028878715752e-08
"^N225","absolute log-return",14083,121.863419637645,2.54186994214751e-07,5.49716797110621,4.62396244388526e-08
"^N225","original",14083,186718767.502535,4.87946029676082e-05,5.49711943069023,8.87631612638262e-06
"^N225","volatility log-return",14083,63174.0823344804,1.01824179662877e-07,5.49716812346902,1.85230241261984e-08
"^N225","absolute log-return",14082,121.85392846882,2.56752026456284e-07,5.5012579537927,4.66715097946404e-08
"^N225","original",14082,186704560.591115,4.91945020636801e-05,5.50120901604266,8.94240920547682e-06
"^N225","volatility log-return",14082,63169.1735004564,1.02237203614835e-07,5.50125810830752,1.85843310206505e-08
"^N225","absolute log-return",14081,121.844471442307,2.59200733610772e-07,5.50533127673163,4.70817664511234e-08
"^N225","original",14081,186690354.345439,4.95959334970058e-05,5.50528193999887,9.0087096795718e-06
"^N225","volatility log-return",14081,63164.2715951254,1.02635468999769e-07,5.50533143329689,1.86429224706787e-08
"^N225","absolute log-return",14080,121.835024752716,2.61669759984543e-07,5.50938807495822,4.74952470213233e-08
"^N225","original",14080,186676148.165596,4.99989679926144e-05,5.50933833765998,9.07523030464328e-06
"^N225","volatility log-return",14080,63159.3711944219,1.03101247819697e-07,5.50938823352673,1.87137376275059e-08
"^N225","absolute log-return",14079,121.825562700488,2.63955594124742e-07,5.51342848220939,4.78750349876822e-08
"^N225","original",14079,186661942.410469,5.04035677763091e-05,5.51337834259721,9.14196412012556e-06
"^N225","volatility log-return",14079,63154.4649696725,1.03513963691957e-07,5.51342864265102,1.87748801077658e-08
"^N225","absolute log-return",14078,121.816106627559,2.66156398666417e-07,5.51745263030831,4.8238997896467e-08
"^N225","original",14078,186647735.229475,5.08099095077233e-05,5.5174020865552,9.20894305056589e-06
"^N225","volatility log-return",14078,63149.5609531159,1.03855136401553e-07,5.51745279260957,1.88230218454783e-08
"^N225","absolute log-return",14077,121.806718414451,2.67495353737379e-07,5.52146065036689,4.84464814143692e-08
"^N225","original",14077,186633524.889528,5.12181587315118e-05,5.52140969970351,9.27619691480892e-06
"^N225","volatility log-return",14077,63144.6834394572,1.03845460017263e-07,5.52146081401679,1.88076057337138e-08
"^N225","absolute log-return",14076,121.797380883794,2.68221644936811e-07,5.52545267091014,4.85429245152447e-08
"^N225","original",14076,186619311.613761,5.16282937729835e-05,5.52540131083801,9.34372156304997e-06
"^N225","volatility log-return",14076,63139.8217328667,1.03614166358505e-07,5.52545283551762,1.87521579678472e-08
"^N225","absolute log-return",14075,121.788075378715,2.68211537109732e-07,5.52942881929989,4.85061898552068e-08
"^N225","original",14075,186605095.744982,5.20402904675461e-05,5.52937704722096,9.41151240823081e-06
"^N225","volatility log-return",14075,63134.9663079872,1.03236515375456e-07,5.52942898427491,1.86703751402875e-08
"^N225","absolute log-return",14074,121.77881279256,2.67326598954784e-07,5.53338922140092,4.83115456628121e-08
"^N225","original",14074,186590876.697381,5.24542071000605e-05,5.53333703452042,9.47957977780507e-06
"^N225","volatility log-return",14074,63130.1276266907,1.02533115663243e-07,5.53338938619441,1.85298930921311e-08
"^N225","absolute log-return",14073,121.769572174518,2.66114847944935e-07,5.53733400090369,4.80582957633546e-08
"^N225","original",14073,186576653.670587,5.28701181755549e-05,5.53728139690036,9.54793689997366e-06
"^N225","volatility log-return",14073,63125.292653743,1.01786674887011e-07,5.53733416523186,1.83818909927964e-08
"^N225","absolute log-return",14072,121.760323140341,2.6496421852886e-07,5.54126328019421,4.78165704210853e-08
"^N225","original",14072,186562425.774356,5.32881025287765e-05,5.5412102570559,9.61659774787935e-06
"^N225","volatility log-return",14072,63120.4524405266,1.0107174288068e-07,5.54126344408668,1.82398368272863e-08
"^N225","absolute log-return",14071,121.751073462353,2.63792265452362e-07,5.5451771806873,4.75714741491235e-08
"^N225","original",14071,186548194.207117,5.37080362232203e-05,5.54512373644334,9.68553968939059e-06
"^N225","volatility log-return",14071,63115.6088726513,1.00383368262337e-07,5.54517734409619,1.81028234474754e-08
"^N225","absolute log-return",14070,121.741873278501,2.61873475801852e-07,5.54907582302174,4.71922662071044e-08
"^N225","original",14070,186533958.235032,5.41299987386863e-05,5.54902195489648,9.75477681519452e-06
"^N225","volatility log-return",14070,63110.7812058943,9.94226994153895e-08,5.54907598547252,1.7916982556073e-08
"^N225","absolute log-return",14069,121.732703069618,2.59328869939825e-07,5.55295932559275,4.67010187943742e-08
"^N225","original",14069,186519718.016295,5.45539695865252e-05,5.55290503095203,9.82430517496648e-06
"^N225","volatility log-return",14069,63105.9618785682,9.82729758419375e-08,5.55295948664864,1.76974052015047e-08
"^N225","absolute log-return",14068,121.723483195333,2.57310582390545e-07,5.55682780438895,4.63052985504554e-08
"^N225","original",14068,186505473.880636,5.49799221139522e-05,5.55677308177742,9.89411972144712e-06
"^N225","volatility log-return",14068,63101.1343466647,9.71773696411894e-08,5.55682796452217,1.748792090779e-08
"^N225","absolute log-return",14067,121.714248632563,2.55874186668764e-07,5.56068137514134,4.60148959511704e-08
"^N225","original",14067,186491228.969331,5.54075428330756e-05,5.56062622347269,9.96416383992059e-06
"^N225","volatility log-return",14067,63096.300519629,9.62614486799477e-08,5.56068153475408,1.73110879326439e-08
"^N225","absolute log-return",14066,121.705047949516,2.54110193803928e-07,5.5645201532125,4.56661446455527e-08
"^N225","original",14066,186476984.793707,5.58366813327325e-05,5.56446457064136,1.00344103795996e-05
"^N225","volatility log-return",14066,63091.4757865707,9.52359749472122e-08,5.56452031208672,1.71148577012828e-08
"^N225","absolute log-return",14065,121.695749362567,2.53199313371983e-07,5.56834425056178,4.54712012162612e-08
"^N225","original",14065,186462741.954803,5.62672684071569e-05,5.56828823649269,1.01048468479548e-05
"^N225","volatility log-return",14065,63086.6286966196,9.44050553191856e-08,5.56834440935604,1.69538819402105e-08
"^N225","absolute log-return",14064,121.686441321303,2.52621788266069e-07,5.57215377955598,4.53364689502915e-08
"^N225","original",14064,186448503.797451,5.66989674094029e-05,5.57209733321036,1.01754127904543e-05
"^N225","volatility log-return",14064,63081.7779362125,9.36437870366002e-08,5.57215393853398,1.68056709300984e-08
"^N225","absolute log-return",14063,121.677173266905,2.51396882294032e-07,5.57594885174943,4.50859356216464e-08
"^N225","original",14063,186434271.879244,5.71316303470209e-05,5.57589197151597,1.02460817504205e-05
"^N225","volatility log-return",14063,63076.9393621599,9.26971783887969e-08,5.57594901044914,1.66244663776596e-08
"^N225","absolute log-return",14062,121.667942310394,2.49954755577312e-07,5.57972957603147,4.47969280543314e-08
"^N225","original",14062,186420046.25876,5.75652476711262e-05,5.57967226073855,1.03168521534914e-05
"^N225","volatility log-return",14062,63072.1111060793,9.17184438613873e-08,5.57972973426778,1.64377929974729e-08
"^N225","absolute log-return",14061,121.658673033322,2.49029210097196e-07,5.58349605975249,4.46009446993856e-08
"^N225","original",14061,186405827.36599,5.79997669293581e-05,5.58343830901477,1.03877147439206e-05
"^N225","volatility log-return",14061,63067.2712587559,9.08976759596635e-08,5.58349621788402,1.62797055702714e-08
"^N225","absolute log-return",14060,121.649316079381,2.49277433865047e-07,5.58724840912282,4.46154179106145e-08
"^N225","original",14060,186391613.13043,5.84353925329502e-05,5.58719022300772,1.04587062623559e-05
"^N225","volatility log-return",14060,63062.4159783986,9.02083926305661e-08,5.58724856819186,1.61454050366884e-08
"^N225","absolute log-return",14059,121.640013448144,2.4865507036739e-07,5.59098673185579,4.44742710426898e-08
"^N225","original",14059,186377407.123384,5.88717622108202e-05,5.59092810874865,1.05297619930142e-05
"^N225","volatility log-return",14059,63057.5790205813,8.9255082661343e-08,5.59098689125577,1.59641013245907e-08
"^N225","absolute log-return",14058,121.630674799795,2.48495467430078e-07,5.59471113110637,4.44161370568794e-08
"^N225","original",14058,186363209.041821,5.93089181142682e-05,5.59465207068372,1.06008896777959e-05
"^N225","volatility log-return",14058,63052.7294741356,8.84573196753302e-08,5.59471129114452,1.58108816833417e-08
"^N225","absolute log-return",14057,121.621232489223,2.49591406741415e-07,5.59842170940697,4.45824570869021e-08
"^N225","original",14057,186349017.29538,5.97470395726902e-05,5.5983622119588,1.0672121538938e-05
"^N225","volatility log-return",14057,63047.8541645178,8.79793564142535e-08,5.59842187101902,1.57150277450673e-08
"^N225","absolute log-return",14056,121.61174851154,2.51322079664798e-07,5.60211856955762,4.48619687836847e-08
"^N225","original",14056,186334829.035737,6.01864250774805e-05,5.60205863445462,1.0743510982516e-05
"^N225","volatility log-return",14056,63042.966397338,8.7685206022307e-08,5.6021187331945,1.56521503427408e-08
"^N225","absolute log-return",14055,121.602279536669,2.52470173585022e-07,5.60580181382582,4.50372971787496e-08
"^N225","original",14055,186320642.006166,6.06272974559772e-05,5.60574143899854,1.08150977753013e-05
"^N225","volatility log-return",14055,63038.0803381561,8.72377264772585e-08,5.60580197905827,1.55620418711823e-08
"^N225","absolute log-return",14054,121.592760685003,2.54233773442646e-07,5.60947154095119,4.53222304568631e-08
"^N225","original",14054,186306456.95099,6.10695981057895e-05,5.60941072558685,1.08868714088571e-05
"^N225","volatility log-return",14054,63033.1785231314,8.69774183219829e-08,5.60947170820754,1.55054560389522e-08
"^N225","absolute log-return",14053,121.583223536884,2.55911560567372e-07,5.61312785047651,4.55916123268466e-08
"^N225","original",14053,186292272.135813,6.15134936142119e-05,5.61306659289446,1.09588615204071e-05
"^N225","volatility log-return",14053,63028.2690236119,8.67386301354359e-08,5.61312801964944,1.54528149886197e-08
"^N225","absolute log-return",14052,121.573733531108,2.56665580257946e-07,5.61677084100099,4.56962863173426e-08
"^N225","original",14052,186278088.691618,6.19588634351681e-05,5.61670913880314,1.10310465493081e-05
"^N225","volatility log-return",14052,63023.3744683214,8.61922955664349e-08,5.61677101147428,1.53455239794697e-08
"^N225","absolute log-return",14051,121.564241509479,2.57868571683016e-07,5.62040060784858,4.58808148820738e-08
"^N225","original",14051,186263906.787163,6.24056912269506e-05,5.62033846002592,1.11034235311591e-05
"^N225","volatility log-return",14051,63018.4836570229,8.56958226932581e-08,5.62040078002133,1.52472794629256e-08
"^N225","absolute log-return",14050,121.55471518677,2.5993904107759e-07,5.6240172462483,4.62194580282893e-08
"^N225","original",14050,186249728.177,6.28537833582265e-05,5.62395465240398,1.11759579853863e-05
"^N225","volatility log-return",14050,63013.5814770836,8.54724673662668e-08,5.62401742071487,1.51977598348926e-08
"^N225","absolute log-return",14049,121.545170244874,2.62237535223019e-07,5.6276208514531,4.65982925867307e-08
"^N225","original",14049,186235551.066228,6.33033204671585e-05,5.62755781037017,1.12486820253689e-05
"^N225","volatility log-return",14049,63008.6723209461,8.53264025072844e-08,5.62762102836423,1.51620730648881e-08
"^N225","absolute log-return",14048,121.535663350296,2.64087382867095e-07,5.63121151773398,4.68970788347226e-08
"^N225","original",14048,186221373.781952,6.37544787806111e-05,5.63114802734258,1.13216268985697e-05
"^N225","volatility log-return",14048,63003.7766338454,8.50252721434496e-08,5.63121169679609,1.50989299351034e-08
"^N225","absolute log-return",14047,121.52617252925,2.6550061685077e-07,5.63478933766863,4.7118106539673e-08
"^N225","original",14047,186207195.515848,6.42073336346943e-05,5.63472539583561,1.13948058679212e-05
"^N225","volatility log-return",14047,62998.8833053831,8.46585879123902e-08,5.63478951851066,1.50242677853978e-08
"^N225","absolute log-return",14046,121.516688387892,2.67114514920973e-07,5.63835440221923,4.73745499504976e-08
"^N225","original",14046,186193015.836766,6.4661922861649e-05,5.63829000741088,1.14682255114842e-05
"^N225","volatility log-return",14046,62993.9887345695,8.43667480207675e-08,5.638354584967,1.49630083541262e-08
"^N225","absolute log-return",14045,121.507179572604,2.69527255389165e-07,5.64190680141086,4.77723670383585e-08
"^N225","original",14045,186178833.974485,6.51183352833102e-05,5.64184195260283,1.15419014288164e-05
"^N225","volatility log-return",14045,62989.0876135043,8.4243673241743e-08,5.64190698669444,1.49317725695428e-08
"^N225","absolute log-return",14044,121.497702365212,2.71566403947157e-07,5.64544662607683,4.81036149787408e-08
"^N225","original",14044,186164652.043988,6.55763452684587e-05,5.64538132129797,1.16157934805541e-05
"^N225","volatility log-return",14044,62984.1951769252,8.40263340793802e-08,5.6454468136169,1.48839118678909e-08
"^N225","absolute log-return",14043,121.488196088207,2.74395206722997e-07,5.648973963766,4.85743420229006e-08
"^N225","original",14043,186150469.26589,6.6036032737774e-05,5.64890820212847,1.16899157180914e-05
"^N225","volatility log-return",14043,62979.2951861958,8.4034630147387e-08,5.64897415412658,1.48760866317459e-08
"^N225","absolute log-return",14042,121.478721670574,2.76721318789e-07,5.65248890354733,4.89556565194254e-08
"^N225","original",14042,186136283.455253,6.64976283264802e-05,5.65242268264032,1.17643088214314e-05
"^N225","volatility log-return",14042,62974.4031685536,8.38903600206443e-08,5.65248909637829,1.48413127995863e-08
"^N225","absolute log-return",14041,121.469248544058,2.78875100121823e-07,5.65599153194475,4.93061357670882e-08
"^N225","original",14041,186122095.008154,6.69610833912561e-05,5.65592484973646,1.18389639926918e-05
"^N225","volatility log-return",14041,62969.5089832426,8.37449517836514e-08,5.6559917270749,1.48064131959046e-08
"^N225","absolute log-return",14040,121.459829972247,2.80150589963299e-07,5.65948193560903,4.95010990905106e-08
"^N225","original",14040,186107904.991907,6.74262875100817e-05,5.65941478947211,1.19138615406059e-05
"^N225","volatility log-return",14040,62964.6336464183,8.33084426605394e-08,5.65948213245118,1.47201527426936e-08
"^N225","absolute log-return",14039,121.450423631901,2.81403094539548e-07,5.66296019873285,4.96918697431546e-08
"^N225","original",14039,186093713.591054,6.78932326578318e-05,5.66289258690329,1.19889999049052e-05
"^N225","volatility log-return",14039,62959.7584240917,8.29275202101343e-08,5.66296039720843,1.46438458295834e-08
"^N225","absolute log-return",14038,121.441016885671,2.82616546116711e-07,5.66642640549589,4.98756203287005e-08
"^N225","original",14038,186079520.220033,6.83619984018584e-05,5.66635832611403,1.20643929877845e-05
"^N225","volatility log-return",14038,62954.8803515134,8.25762859931181e-08,5.66642660553615,1.45729029136395e-08
"^N225","absolute log-return",14037,121.43158649616,2.84118190529128e-07,5.66988063886233,5.01100806857463e-08
"^N225","original",14037,186065325.505535,6.88325014111484e-05,5.66981209047911,1.21400259275577e-05
"^N225","volatility log-return",14037,62949.993227679,8.23913023324578e-08,5.66988084058922,1.45313990631653e-08
"^N225","absolute log-return",14036,121.422151240933,2.86035807305426e-07,5.67332298113569,5.04176818128034e-08
"^N225","original",14036,186051128.437907,6.93048509685418e-05,5.67325396232052,1.22159178500496e-05
"^N225","volatility log-return",14036,62945.1045739524,8.2340168164377e-08,5.67332318483132,1.45135689060477e-08
"^N225","absolute log-return",14035,121.412727846455,2.87446942564405e-07,5.67675351482134,5.06357951351614e-08
"^N225","original",14035,186036930.533173,6.97788678201811e-05,5.67668402340046,1.22920370075411e-05
"^N225","volatility log-return",14035,62940.2189504055,8.21986874324799e-08,5.67675372006959,1.44798753470047e-08
"^N225","absolute log-return",14034,121.403313212827,2.88973181944924e-07,5.68017232004389,5.08740141956584e-08
"^N225","original",14034,186022732.091166,7.02545275408534e-05,5.68010235448953,1.23683789871679e-05
"^N225","volatility log-return",14034,62935.333254226,8.21231737181696e-08,5.68017252689389,1.44578658732663e-08
"^N225","absolute log-return",14033,121.393875809424,2.91176709017306e-07,5.68357947616197,5.12312171090806e-08
"^N225","original",14033,186008534.059955,7.0731721045949e-05,5.68350903561764,1.24449244915003e-05
"^N225","volatility log-return",14033,62930.4414599334,8.22287273277165e-08,5.68357968510995,1.44677704358533e-08
"^N225","absolute log-return",14032,121.384374545586,2.9480264717331e-07,5.68697506153717,5.1838214288139e-08
"^N225","original",14032,185994338.257495,7.12102399808845e-05,5.68690414609984,1.25216368137589e-05
"^N225","volatility log-return",14032,62925.5354526734,8.2646250559365e-08,5.68697527369357,1.45325494451512e-08
"^N225","absolute log-return",14031,121.374910352844,2.97828388885868e-07,5.69035915649567,5.23391169356709e-08
"^N225","original",14031,185980141.838903,7.16904082430828e-05,5.69028776391582,1.25985728702263e-05
"^N225","volatility log-return",14031,62920.6385329114,8.2957543769813e-08,5.69035937136652,1.45786122011632e-08
"^N225","absolute log-return",14030,121.365433925141,3.01191291353092e-07,5.69373183761141,5.28987462020698e-08
"^N225","original",14030,185965944.37542,7.21722692883799e-05,5.69365996653341,1.2675740187447e-05
"^N225","volatility log-return",14030,62915.7367301066,8.33910663157715e-08,5.69373205541163,1.46461168672587e-08
"^N225","absolute log-return",14029,121.355966569806,3.04255781770277e-07,5.69709318224962,5.34054395440344e-08
"^N225","original",14029,185951744.416459,7.26560052348762e-05,5.69702083050017,1.27531706135725e-05
"^N225","volatility log-return",14029,62910.8374257667,8.37505664621232e-08,5.69709340275484,1.47005778754555e-08
"^N225","absolute log-return",14028,121.346497043133,3.07581920761778e-07,5.70044326580877,5.39575415144097e-08
"^N225","original",14028,185937542.153346,7.31415850219997e-05,5.70037043180566,1.28308585253646e-05
"^N225","volatility log-return",14028,62905.9346323053,8.42405408788774e-08,5.70044348915015,1.47778922454573e-08
"^N225","absolute log-return",14027,121.337026269662,3.1126396608973e-07,5.70378216339224,5.45715001357046e-08
"^N225","original",14027,185923336.730321,7.36290991669472e-05,5.70370884555703,1.29088196287474e-05
"^N225","volatility log-return",14027,62901.0291314276,8.48391207387239e-08,5.70378238981708,1.48741858785275e-08
"^N225","absolute log-return",14026,121.327519081835,3.16193465785223e-07,5.70710994855541,5.54034267987174e-08
"^N225","original",14026,185909129.202598,7.41184323982786e-05,5.70703614631648,1.29870335353578e-05
"^N225","volatility log-return",14026,62896.117802495,8.56873018696147e-08,5.70711017906157,1.50141311267244e-08
"^N225","absolute log-return",14025,121.31805095221,3.20611825878287e-07,5.71042669676304,5.61449826611521e-08
